left	right	parent	child
0.000000	457923.704632	1194	376
0.000000	457923.704632	1194	756
0.000000	1000000.000000	1195	23
0.000000	1000000.000000	1195	382
559117.587646	802031.516517	1196	163
559117.587646	802031.516517	1196	889
173446.630168	1000000.000000	1197	779
173446.630168	1000000.000000	1197	1024
18857.602034	316197.918802	1198	115
18857.602034	316197.918802	1198	186
0.000000	1000000.000000	1199	100
0.000000	1000000.000000	1199	808
0.000000	444421.505193	1200	924
0.000000	444421.505193	1200	982
0.000000	211830.525941	1201	633
0.000000	211830.525941	1201	939
0.000000	495207.791332	1202	62
0.000000	495207.791332	1202	193
895644.130394	1000000.000000	1203	829
895644.130394	1000000.000000	1203	831
623281.482985	1000000.000000	1204	752
623281.482985	1000000.000000	1204	958
0.000000	694278.340017	1205	82
0.000000	694278.340017	1205	975
0.000000	412525.378729	1206	524
0.000000	412525.378729	1206	1068
389701.236130	1000000.000000	1207	335
0.000000	122329.006466	1207	385
634038.427992	1000000.000000	1207	385
122329.006466	634038.427992	1207	1102
0.000000	389701.236130	1207	1157
0.000000	1000000.000000	1208	361
0.000000	1000000.000000	1208	637
457199.416928	1000000.000000	1209	781
457199.416928	798325.942549	1209	1111
798325.942549	1000000.000000	1209	1113
414740.095244	1000000.000000	1210	34
414740.095244	1000000.000000	1210	343
84982.104852	559117.587646	1211	163
802031.516517	1000000.000000	1211	163
84982.104852	1000000.000000	1211	769
559117.587646	802031.516517	1211	1196
82543.864633	1000000.000000	1212	687
82543.864633	1000000.000000	1212	1075
0.000000	1000000.000000	1213	205
0.000000	1000000.000000	1213	1087
285077.324203	1000000.000000	1214	92
285077.324203	1000000.000000	1214	554
314641.120218	1000000.000000	1215	150
314641.120218	1000000.000000	1215	236
568922.304215	1000000.000000	1216	406
568922.304215	1000000.000000	1216	560
0.000000	1000000.000000	1217	216
601265.120926	1000000.000000	1217	899
0.000000	601265.120926	1217	1176
656420.004008	834426.721054	1218	169
656420.004008	834426.721054	1218	806
758543.549282	839532.181118	1219	133
758543.549282	839532.181118	1219	245
0.000000	793499.016853	1220	417
0.000000	793499.016853	1220	916
0.000000	231209.065586	1221	107
0.000000	231209.065586	1221	366
0.000000	113142.253392	1222	150
0.000000	113142.253392	1222	686
0.000000	941912.296447	1223	146
0.000000	941912.296447	1223	374
0.000000	373438.443843	1224	555
0.000000	373438.443843	1224	1022
0.000000	1000000.000000	1225	41
0.000000	1000000.000000	1225	436
0.000000	1000000.000000	1226	845
0.000000	1000000.000000	1226	937
882335.621836	1000000.000000	1227	988
882335.621836	1000000.000000	1227	1053
793201.275587	1000000.000000	1228	446
793201.275587	1000000.000000	1228	761
227503.059019	1000000.000000	1229	624
227503.059019	1000000.000000	1229	902
0.000000	324577.404029	1230	140
0.000000	324577.404029	1230	387
947178.113728	1000000.000000	1231	24
947178.113728	1000000.000000	1231	161
611682.031446	1000000.000000	1232	155
328808.762210	611682.031446	1232	1125
328808.762210	1000000.000000	1232	1208
130593.099429	1000000.000000	1233	304
130593.099429	1000000.000000	1233	580
562339.682496	1000000.000000	1234	56
562339.682496	1000000.000000	1234	244
0.000000	437315.171221	1235	277
0.000000	437315.171221	1235	1049
0.000000	564568.975373	1236	479
0.000000	564568.975373	1236	675
0.000000	1000000.000000	1237	91
0.000000	1000000.000000	1237	263
133070.754151	758543.549282	1238	245
839532.181118	1000000.000000	1238	245
133070.754151	941912.296447	1238	1036
941912.296447	1000000.000000	1238	1121
758543.549282	839532.181118	1238	1219
383756.880505	595611.637131	1239	120
383756.880505	595611.637131	1239	764
475557.029591	1000000.000000	1240	470
475557.029591	1000000.000000	1240	1077
325118.099648	1000000.000000	1241	55
325118.099648	580773.531827	1241	727
628487.610172	1000000.000000	1241	727
580773.531827	628487.610172	1241	1120
0.000000	889227.192125	1242	723
0.000000	889227.192125	1242	1014
299921.874260	460303.578633	1243	448
299921.874260	460303.578633	1243	582
704832.636217	1000000.000000	1244	706
704832.636217	1000000.000000	1244	983
0.000000	495983.722270	1245	21
0.000000	495983.722270	1245	97
580381.998229	1000000.000000	1246	809
580381.998229	1000000.000000	1246	847
0.000000	1000000.000000	1247	485
0.000000	1000000.000000	1247	940
0.000000	1000000.000000	1248	703
0.000000	1000000.000000	1248	734
281464.099018	1000000.000000	1249	147
281464.099018	1000000.000000	1249	699
0.000000	1000000.000000	1250	342
0.000000	1000000.000000	1250	718
409804.291420	1000000.000000	1251	586
409804.291420	1000000.000000	1251	705
919229.446659	1000000.000000	1252	308
919229.446659	1000000.000000	1252	611
775127.266481	1000000.000000	1253	494
775127.266481	1000000.000000	1253	561
207622.785868	644555.798416	1254	64
207622.785868	644555.798416	1254	713
296904.716943	577205.389174	1255	378
296904.716943	577205.389174	1255	608
727613.482328	1000000.000000	1256	645
727613.482328	1000000.000000	1256	945
0.000000	1000000.000000	1257	972
0.000000	1000000.000000	1257	1184
978419.671063	1000000.000000	1258	49
978419.671063	1000000.000000	1258	189
656426.625712	700954.690739	1259	596
656426.625712	700954.690739	1259	898
543166.634986	758543.549282	1260	133
543166.634986	758543.549282	1260	577
340484.453910	1000000.000000	1261	352
340484.453910	1000000.000000	1261	732
780.439470	708356.954322	1262	44
780.439470	708356.954322	1262	604
0.000000	402892.981750	1263	744
0.000000	402892.981750	1263	824
0.000000	515541.668869	1264	69
0.000000	515541.668869	1264	458
406704.894129	647592.640167	1265	203
406704.894129	647592.640167	1265	523
0.000000	373008.515074	1266	851
0.000000	373008.515074	1266	893
782039.843682	799502.130784	1267	373
782039.843682	799502.130784	1267	830
357573.551675	627559.885762	1268	308
357573.551675	627559.885762	1268	988
677608.335083	1000000.000000	1269	514
677608.335083	1000000.000000	1269	530
394395.262095	1000000.000000	1270	16
394395.262095	1000000.000000	1270	1072
0.000000	1000000.000000	1271	175
0.000000	1000000.000000	1271	480
105621.674123	144882.746307	1272	702
105621.674123	144882.746307	1272	715
24873.127934	153891.150177	1273	406
24873.127934	153891.150177	1273	1189
839532.181118	1000000.000000	1274	111
839532.181118	1000000.000000	1274	133
0.000000	1000000.000000	1275	731
0.000000	1000000.000000	1275	795
522540.616459	587216.177859	1276	778
522540.616459	587216.177859	1276	1112
246162.119379	695959.746301	1277	356
246162.119379	695959.746301	1277	775
0.000000	18857.602034	1278	186
316197.918802	1000000.000000	1278	186
0.000000	1000000.000000	1278	931
18857.602034	316197.918802	1278	1198
787925.437975	1000000.000000	1279	496
787925.437975	1000000.000000	1279	735
526392.249280	1000000.000000	1280	300
0.000000	1000000.000000	1280	818
0.000000	526392.249280	1280	1067
53150.292265	518540.216265	1281	583
53150.292265	518540.216265	1281	1018
328231.199488	1000000.000000	1282	73
328231.199488	1000000.000000	1282	760
52900.820983	1000000.000000	1283	191
52900.820983	1000000.000000	1283	267
346398.092887	590071.385398	1284	585
346398.092887	590071.385398	1284	783
819395.058281	1000000.000000	1285	11
819395.058281	1000000.000000	1285	901
865196.305529	1000000.000000	1286	425
865196.305529	1000000.000000	1286	1029
622256.673785	1000000.000000	1287	332
622256.673785	1000000.000000	1287	1030
0.000000	543181.553842	1288	838
0.000000	543181.553842	1288	945
0.000000	543166.634986	1289	133
758543.549282	1000000.000000	1289	577
0.000000	1000000.000000	1289	615
543166.634986	758543.549282	1289	1260
0.000000	986849.763660	1290	196
0.000000	986849.763660	1290	565
240890.011713	576521.769067	1291	405
240890.011713	576521.769067	1291	921
74325.361539	365981.643872	1292	827
74325.361539	365981.643872	1292	951
789500.079302	1000000.000000	1293	171
789500.079302	1000000.000000	1293	712
143058.202030	1000000.000000	1294	292
460303.578633	1000000.000000	1294	448
143058.202030	299921.874260	1294	582
299921.874260	460303.578633	1294	1243
279109.526956	679634.659011	1295	249
279109.526956	679634.659011	1295	329
0.000000	296904.716943	1296	428
0.000000	296904.716943	1296	608
832110.314591	1000000.000000	1297	506
832110.314591	1000000.000000	1297	880
787695.281624	1000000.000000	1298	178
787695.281624	1000000.000000	1298	484
442535.518539	989316.416203	1299	1
442535.518539	989316.416203	1299	710
0.000000	198794.653918	1300	272
0.000000	734443.434685	1300	701
198794.653918	734443.434685	1300	1142
954477.968848	1000000.000000	1301	192
954477.968848	1000000.000000	1301	523
217311.615873	609329.202354	1302	194
217311.615873	609329.202354	1302	410
0.000000	24130.761629	1303	493
0.000000	24130.761629	1303	561
803582.572565	1000000.000000	1304	444
803582.572565	1000000.000000	1304	787
0.000000	457199.416928	1305	571
0.000000	457199.416928	1305	781
5316.936412	359761.399301	1306	394
5316.936412	359761.399301	1306	430
0.000000	942940.684488	1307	652
0.000000	623281.482985	1307	958
623281.482985	942940.684488	1307	1204
978741.067922	1000000.000000	1308	676
978741.067922	1000000.000000	1308	1022
518540.216265	1000000.000000	1309	686
518540.216265	1000000.000000	1309	1018
41075.488562	533928.613536	1310	32
41075.488562	533928.613536	1310	753
46076.150622	734443.434685	1311	125
734443.434685	948971.998866	1311	1181
46076.150622	948971.998866	1311	1191
100328.378868	136653.496217	1312	355
100328.378868	136653.496217	1312	478
0.000000	27002.618887	1313	202
0.000000	27002.618887	1313	576
763865.891789	1000000.000000	1314	490
763865.891789	1000000.000000	1314	886
157101.379511	1000000.000000	1315	358
157101.379511	544239.353050	1315	646
544239.353050	1000000.000000	1315	1034
324577.404029	350755.357265	1316	293
324577.404029	350755.357265	1316	387
885765.132468	1000000.000000	1317	160
885765.132468	1000000.000000	1317	1046
0.000000	870431.535381	1318	854
0.000000	870431.535381	1318	957
470571.183709	677608.335083	1319	514
470571.183709	677608.335083	1319	725
0.000000	233762.420303	1320	853
0.000000	233762.420303	1320	1206
549963.166134	929476.309784	1321	161
549963.166134	929476.309784	1321	941
610975.109416	873612.296040	1322	276
610975.109416	873612.296040	1322	474
0.000000	324939.171859	1323	43
0.000000	324939.171859	1323	955
0.000000	1000000.000000	1324	74
0.000000	1000000.000000	1324	117
542472.206881	561445.924584	1325	75
542472.206881	561445.924584	1325	1108
805097.940565	1000000.000000	1326	257
805097.940565	820012.364960	1326	1002
820012.364960	1000000.000000	1326	1159
820462.782360	1000000.000000	1327	366
820462.782360	1000000.000000	1327	729
570374.210032	828720.560956	1328	893
570374.210032	828720.560956	1328	1179
694278.340017	1000000.000000	1329	82
694278.340017	1000000.000000	1329	644
0.000000	1000000.000000	1330	930
0.000000	1000000.000000	1330	1324
0.000000	107074.843279	1331	174
0.000000	107074.843279	1331	408
0.000000	1000000.000000	1332	884
0.000000	1000000.000000	1332	966
0.000000	763296.209453	1333	50
883218.236240	892863.307123	1333	50
883218.236240	892863.307123	1333	159
0.000000	763296.209453	1333	1066
0.000000	798325.942549	1334	136
0.000000	798325.942549	1334	460
0.000000	684471.164058	1335	171
0.000000	684471.164058	1335	669
0.000000	16976.536023	1336	218
0.000000	16976.536023	1336	1033
470272.908795	1000000.000000	1337	241
470272.908795	1000000.000000	1337	819
0.000000	162610.410285	1338	542
0.000000	162610.410285	1338	1079
53497.476283	1000000.000000	1339	239
457199.416928	1000000.000000	1339	571
53497.476283	457199.416928	1339	1305
0.000000	8716.830287	1340	389
0.000000	8716.830287	1340	557
0.000000	1000000.000000	1341	330
0.000000	1000000.000000	1341	1247
0.000000	250968.829321	1342	16
0.000000	250968.829321	1342	280
15904.238684	25746.007456	1343	89
0.000000	25746.007456	1343	691
0.000000	15904.238684	1343	1129
344653.071217	669050.503445	1344	271
344653.071217	1000000.000000	1344	997
669050.503445	1000000.000000	1344	1082
0.000000	383756.880505	1345	764
0.000000	383756.880505	1345	1076
493400.421807	1000000.000000	1346	720
493400.421807	1000000.000000	1346	1151
0.000000	442438.617685	1347	109
0.000000	442438.617685	1347	255
483767.119349	614942.296551	1348	473
483767.119349	614942.296551	1348	594
0.000000	712663.740318	1349	2
0.000000	285077.324203	1349	554
285077.324203	712663.740318	1349	1214
579872.480961	1000000.000000	1350	567
579872.480961	580381.998229	1350	847
580381.998229	1000000.000000	1350	1246
0.000000	467799.315105	1351	244
0.000000	143058.202030	1351	292
143058.202030	467799.315105	1351	1294
8716.830287	15106.966723	1352	389
8716.830287	15106.966723	1352	488
0.000000	1000000.000000	1353	121
0.000000	1000000.000000	1353	1009
864026.940396	1000000.000000	1354	684
864026.940396	895644.130394	1354	831
895644.130394	1000000.000000	1354	1203
97299.706679	315232.282811	1355	42
97299.706679	315232.282811	1355	690
586661.241154	883218.236240	1356	159
586661.241154	883218.236240	1356	268
0.000000	780.439470	1357	44
0.000000	780.439470	1357	112
0.000000	1000000.000000	1358	489
0.000000	1000000.000000	1358	501
0.000000	55078.744203	1359	250
0.000000	55078.744203	1359	714
609329.202354	1000000.000000	1360	410
609329.202354	1000000.000000	1360	1084
601567.671774	626169.537806	1361	111
601567.671774	626169.537806	1361	751
66483.095304	194643.278419	1362	614
66483.095304	194643.278419	1362	759
0.000000	688815.043701	1363	49
0.000000	688815.043701	1363	672
0.000000	251913.494256	1364	87
0.000000	251913.494256	1364	370
0.000000	51924.953948	1365	526
0.000000	51924.953948	1365	1007
487987.231577	775127.266481	1366	119
487987.231577	775127.266481	1366	494
997694.916790	1000000.000000	1367	657
997694.916790	1000000.000000	1367	1013
0.000000	768819.035908	1368	961
0.000000	344653.071217	1368	997
344653.071217	768819.035908	1368	1344
0.000000	37998.234164	1369	206
0.000000	37998.234164	1369	1205
365981.643872	1000000.000000	1370	609
365981.643872	1000000.000000	1370	951
0.000000	328231.199488	1371	73
0.000000	328231.199488	1371	668
506163.287094	571216.682804	1372	282
506163.287094	1000000.000000	1372	564
571216.682804	1000000.000000	1372	1188
483788.586800	624239.238124	1373	642
483788.586800	624239.238124	1373	1011
293526.443488	860782.404165	1374	176
293526.443488	860782.404165	1374	310
367222.229337	733782.957712	1375	534
367222.229337	733782.957712	1375	579
980077.735842	1000000.000000	1376	237
980077.735842	1000000.000000	1376	923
103156.404594	293526.443488	1377	176
103156.404594	620666.753180	1377	904
293526.443488	620666.753180	1377	1374
959282.753514	1000000.000000	1378	281
959282.753514	1000000.000000	1378	291
816613.284130	999700.723449	1379	479
816613.284130	999700.723449	1379	982
331309.843886	532318.496269	1380	419
331309.843886	532318.496269	1380	868
